image_name,annotation,human_sentiment,sentiment
nm0000401_rm2417199872_1961-7-30_2000.jpg,Doctors are serious and have a discussion about a patient,Negative,Negative
nm0531101_rm2759040256_1976-3-1_2001.jpg,A man looks like a revolutioner because he is decisive and despaired and holds a rifle,Negative,Negative
nm3891601_rm1824453632_1985-11-15_2015.jpg,Women are happy to congratulate one of them who have just won a beauty contest,Positive,Positive
nm0000401_rm3422066944_1961-7-30_2005.jpg,"A man looks aggressive and points at another man with threat, and the man looks serious and tough",Negative,Negative
nm0070801_rm1244114944_1938-9-17_1996.jpg,Two men look funny because of their strange outfits,Positive,Positive
nm1627901_rm2776676096_1976-6-18_2011.jpg,People are involved in a conversation and discuss it with excitement,Positive,Positive
nm0165101_rm1612618496_1959-12-29_2005.jpg,"A couple looks calm, gentle and happy because of their face expressions and the atmosphere",Positive,Positive
nm0365501_rm183015680_1982-4-6_2007.jpg,A young couple looks romantic and flirty because they are in a cafe and trying to kiss,Positive,Positive
nm0000501_rm2461447424_1954-12-18_2012.jpg,Two men try to look cool and one of them is very happy,Positive,Positive
nm0000901_rm3208770560_1933-4-9_1962.jpg,A woman looks shocked and a man looks suspicious because they had some argument and now are leaving,Negative,Negative
nm0001401_rm19314944_1975-6-4_2001.jpg,A couple looks romantic because they are kissing with passion,Positive,Positive
nm0365501_rm2665715968_1982-4-6_2006.jpg,A man looks confused and troubled and people under the table look excited and having fun,Positive,Positive
nm0000201_rm2630588672_1958-4-29_2007.jpg,"A woman tries to persuade a girl and looks very serious, and man at the back looks indifferent",Negative,Negative
nm0001401_rm2918550528_1975-6-4_2005.jpg,"A couple looks despaired but confident, they are trying to escape from some terrific experiment",Positive,Positive
nm0365501_rm3261369088_1982-4-6_2007.jpg,People look confused and shocked because they just have read about the secret they cannot believe,Negative,Negative
nm0462201_rm3672676608_1966-0-0_2006.jpg,"A man looks bossy and tired because of hard work, he commands the guys squad",Negative,Negative
nm0000201_rm2528090880_1958-4-29_1996.jpg,People look confident and joyful because they are proud of their company and enjoy the atmosphere,Positive,Positive
nm0165101_rm603429120_1959-12-29_2007.jpg,A married couple looks happy because they care about each other and the husband brought breakfast in the bed to the wife,Positive,Positive
nm0001401_rm1889375232_1975-6-4_2008.jpg,"A woman looks impatient and irritated because a man doesn't satisfy her demand, and a man looks thoughtful and indifferent",Negative,Negative
nm0001401_rm303075072_1975-6-4_2004.jpg,A woman tries to seduce a man and the man looks indifferent and evaluates the woman with skepticism,Negative,Negative
nm0001401_rm1219860736_1975-6-4_2003.jpg,A woman looks decisive and confident because she is aiming for someone with an old-fashioned rifle,Positive,Positive
nm0000701_rm1298438912_1975-10-5_2006.jpg,A man and a woman l are happy and having fun jumping on something resembling trampoline,Positive,Positive
nm0000201_rm4029713920_1958-4-29_1997.jpg,Two women are thoughtful and look troubled because they are left on their own,Negative,Negative
nm0000701_rm3340340736_1975-10-5_1995.jpg,A woman looks surprised and with distrust to a man who has told her some unbelievable story and proves it was for real,Neutral,Neutral
nm0001101_rm3071839744_1947-12-29_1990.jpg,"People are playing cards and joyful, and one is trying to boast of his hand to a lady",Positive,Positive
nm0001001_rm4114205696_1940-3-26_1974.jpg,"Men look angry and crazy, they have strange fight with pushing their hands at each other's faces",Negative,Negative
nm0001001_rm221353984_1940-3-26_2001.jpg,Two folks look serious and try to stand out in their cowboy outfit at their stables,Negative,Negative
nm0000601_rm1450612992_1944-11-21_2002.jpg,Men are having fun and joyful to meet each other on the quay,Positive,Positive
nm0365501_rm3957561600_1982-4-6_2006.jpg,A man looks angry and aggressive and another man tries to stop and calm him,Negative,Negative
nm1837701_rm4276066560_1986-11-20_2006.jpg,A woman looks happy to meet her boyfriend and the boyfriend looks surprised because he has been imagining the woman other way,Positive,Positive
nm0002101_rm2278664704_1964-11-27_2010.jpg,"People in a strange clothing are sitting and smiling, they are happy because they are thinking they are jury",Positive,Positive
nm0001401_rm940147712_1975-6-4_1999.jpg,A woman looks tricky and enterprising and a man looks very satisfied with the deal,Positive,Positive
nm1595801_rm110935040_1985-9-7_2011.jpg,A woman looks despaired and frightened because she cannot swim,Negative,Negative
nm0001301_rm2636418560_1935-4-21_1990.jpg,Two men are discussing the results of a recent sports contest and joyful their bets were the winning ones,Positive,Positive
nm0001301_rm2602798592_1935-4-21_1992.jpg,A family looks at their dog with anxiety and caution because it seems the dog is ill,Negative,Negative
nm0167501_rm2781459712_1968-0-0_2012.jpg,A woman looks serious and indifferent and a man grips her coat and tries to persuade and threaten,Negative,Negative
nm0001701_rm1416409088_1978-9-7_2010.jpg,Two men looks enterprising and bossy and have a coffee break with a discussion of business deals,Positive,Positive
nm0001401_rm3374550016_1975-6-4_2004.jpg,"People look serious and futuristic, they look like nazis from the future",Positive,Positive
nm0000901_rm3158438912_1933-4-9_1962.jpg,A man looks smiling but aggressive because he aims with a gun at other man and intimidates him,Negative,Negative
nm3595501_rm1686237184_1994-3-1_2015.jpg,"A man to the left looks serious, a man to the right looks strange and a man in the middle is ashamed of the man to the right",Negative,Negative
nm0002901_rm3403384832_1948-7-20_2014.jpg,One man tries to find something and a man behind him looks cautious and suspicious because they are trying to rob the house,Negative,Negative
nm0000501_rm3392706560_1954-12-18_2003.jpg,"Two men looks serious and decisive, they intimidate someone with guns and sure they will receive what they want",Positive,Positive
nm0000501_rm2854927104_1954-12-18_1996.jpg,Two men have a fight and look aggressive and bloodthirsty,Negative,Negative
nm0000301_rm1293735424_1982-3-11_1991.jpg,A Santa is shocked with a wish a young girl have just told him,Positive,Positive
nm0365501_rm3580215040_1982-4-6_2011.jpg,A couple is happy and laughing because they are now alone at the bedroom and can feel the forthcoming pleasures,Positive,Positive
nm0229301_rm693410048_1962-5-28_2001.jpg,"A man is dirty and tired, and looks with distrust at a stranger who tries to shake his hand",Negative,Negative
nm0000501_rm2674506496_1954-12-18_1986.jpg,Two men look aggressive and one is despaired because another tries to strangle him,Negative,Negative
nm0001001_rm2888346368_1940-3-26_1966.jpg,"A woman looks tired and bored, she is indifferent to a cowboy who evaluates her and seeks for her love",Negative,Negative
nm0500601_rm3987313152_1950-11-16_2005.jpg,"Men look enjoying the occasion and have a lot in common, they are riding a golf cart together",Positive,Positive
nm1927701_rm3878721536_1992-10-9_2006.jpg,Children look cautious and upset because they were playing hide-n-seek and were found,Negative,Negative
nm0628601_rm445028608_1972-11-6_2002.jpg,A woman looks cautious and serious on the man who offers her a drink,Negative,Negative
nm0001401_rm2619051520_1975-6-4_1999.jpg,Women look very interesting at each other and involved in a discussion,Positive,Positive
nm0005401_rm1815923712_1970-4-13_1979.jpg,A man looks happy because he won the fight and family greets him on the ring,Positive,Positive
nm0432601_rm1051785472_1973-3-20_2014.jpg,A woman looks scared and seeks for defence from the man who hugs her and looks serious,Positive,Positive
nm0000701_rm1988933376_1975-10-5_1997.jpg,A woman looks serious and distrustful to another woman who tries to customize her corset,Negative,Negative
nm0000501_rm2465957632_1954-12-18_1990.jpg,"A couple looks flirty and lusty, they cannot hold themselves and are going to make love just in the middle of office",Positive,Positive
nm1927701_rm4169902336_1992-10-9_2012.jpg,A man looks insistent and asks to to take homeless cats which he carries in the box,Neutral,Neutral
nm0000201_rm831559936_1958-4-29_1999.jpg,A couple lies on a bed and looks joyful and laughing because they enjoy spending time together,Positive,Positive
nm0000701_rm3505428736_1975-10-5_2003.jpg,"A man looks sad and confident, he tries to calm and cheer a woman who is frightened",Positive,Positive
nm0272401_rm2282330112_1962-5-17_2003.jpg,A couple is happy to ride a motorbike together,Positive,Positive
nm0005101_rm3715536384_1973-1-4_2007.jpg,A man flirts with woman who is serious and rejects him,Negative,Negative
nm3284401_rm3324559360_1991-7-8_2014.jpg,A guy smiles and girls are enjoying his company and jokes,Positive,Positive
nm0001701_rm4286814464_1978-9-7_1997.jpg,Boys look cool and smiling because they are standing at the edge of the canyon,Positive,Positive
nm0628601_rm3858271488_1972-11-6_2004.jpg,A man looks upset and thoughtful because he couldn't calm a crying and despaired woman,Negative,Negative
nm0000101_rm1713475072_1952-7-1_1990.jpg,Men look conspiratorial and ambitious because they discuss some plans in the office,Positive,Positive
nm0001401_rm2398456832_1975-6-4_2005.jpg,A woman looks shocked and afraid of a man who is bound to the chair and tries to alibi himself,Negative,Negative
nm0000401_rm4040527360_1961-7-30_2000.jpg,A man looks cool and confident because he tries to perform some stuntman trick on a motorbike,Positive,Positive
nm0001401_rm4224170752_1975-6-4_2001.jpg,A couple is cuddling and looks lusty and impatient,Negative,Negative
nm0032501_rm2014479872_1941-3-4_2004.jpg,Two naval officers are happy to take a photo on their ship,Positive,Positive
nm0912201_rm4019702016_1954-3-5_1984.jpg,People are joyful and smiling because they are a troupe who was performing in a film together,Positive,Positive
nm0001401_rm2838468608_1975-6-4_2008.jpg,A couple is kissing passionately and a man closed eyes from pleasure,Positive,Positive
nm0000501_rm1938607360_1954-12-18_2014.jpg,A boy reads a book and explains a father his thoughts and the father is serious and listens attentively,Negative,Negative
nm0000101_rm3459747328_1952-7-1_1988.jpg,A man looks open and gossamer and a woman looks at him with disgust and distrust,Negative,Negative
nm0000701_rm4041051136_1975-10-5_2006.jpg,A man and a woman look happy and the man passes deal to the woman,Positive,Positive
nm0001001_rm3195377920_1940-3-26_2003.jpg,A family looks happy because they are celebrating a New Year,Positive,Positive
nm1927701_rm155102976_1992-10-9_2012.jpg,Men look guilty and sad and a woman shouts at them because they ate a lot of junk food and caused a havoc in the flat,Negative,Negative
nm0000601_rm33724416_1944-11-21_1995.jpg,Two men look very happy as if they smoked a pot,Positive,Positive
nm0001101_rm1012910848_1947-12-29_2000.jpg,Officers are smiling and presenting their results in cooking contest at the corporate party,Positive,Positive
nm1927701_rm4131951616_1992-10-9_2005.jpg,A man is confused because he is injured and was knocked over,Negative,Negative
nm0000701_rm1808570624_1975-10-5_2006.jpg,A couple is kissing and smiling because they love each other,Positive,Positive
nm0000401_rm3868434432_1961-7-30_2013.jpg,"People look serious, exquisite and extravagant because they represent an elite clique",Negative,Negative
nm0304801_rm464029440_1982-8-6_2009.jpg,A couple is happy because they have a picnic,Positive,Positive
nm0081801_rm2908002304_1983-3-15_2006.jpg,People look strange and weird because they are the patients with psychic dysfunctions,Negative,Negative
nm0000701_rm3444610048_1975-10-5_2008.jpg,A man flirts to a woman and the woman is thoughtful and uncertain if she wants to agree of reject his proposition,Positive,Positive
nm0272401_rm8045312_1962-5-17_2011.jpg,Men are joyful because they pretend that one of them is strangling another,Positive,Positive
nm0005301_rm3003620096_1959-6-6_2000.jpg,A family is distracted and every kid looks at different direction and parents cannot group them all,Negative,Negative
nm0316701_rm4014447104_1996-10-5_2001.jpg,A girl is happy with the doll and her father looks surprised and smiling,Positive,Positive
nm0001301_rm3441921536_1935-4-21_1993.jpg,Two men are intimidating a third one and they look serious,Negative,Negative
nm0365501_rm1322552064_1982-4-6_2007.jpg,"Men look crazy and very happy, they are drinking, laughing and doing stupid things",Positive,Positive
nm0365501_rm4167338752_1982-4-6_2007.jpg,"Guys have fun in their old company, and enjoy spending time together",Positive,Positive
nm1107001_rm397986560_1978-9-23_2014.jpg,"A man looks cool, serious and cybernetic because he uses futuristic wings to fly and is going to shoot",Negative,Negative
nm1927701_rm2435880960_1992-10-9_2006.jpg,Kids look perplexed because they are assigned to Santa's role and they don't know what to do,Negative,Negative
nm0306201_rm3909268224_1973-4-28_2012.jpg,A woman talks to a man and he looks distrustful and cautious at the stranger,Negative,Negative
nm0000701_rm967935744_1975-10-5_1996.jpg,A woman looks despaired and she cried recently and a man holds her and tries to comfort her,Negative,Negative
nm0001401_rm355119872_1975-6-4_2011.jpg,A man looks involved because he explains a woman something and the woman is very interested and listens attentively,Positive,Positive
nm0577601_rm1727248384_1972-12-1_2004.jpg,Neighbours have met in the morning and discuss the plans for today and look smiling and joyful,Positive,Positive
nm0628601_rm1686542592_1972-11-6_2002.jpg,A man looks ambitious and initiative and asks a woman about something because he is new to the city,Positive,Positive
nm1863901_rm2062388480_1991-6-5_2006.jpg,A man alerts two young girls not to walk in dangerous districts alone and the girls look at him with disgust and irritation,Negative,Negative
nm0001401_rm85628928_1975-6-4_2003.jpg,"A woman looks tired and indifferent and soaked, everybody except her has a hat from the rain",Negative,Negative
nm0000301_rm1072201984_1982-3-11_1999.jpg,"Children try to look like adults, they have serious faces and confident looks",Positive,Positive
nm0000901_rm3402233600_1933-4-9_1969.jpg,Two men are smiling stupidly and trying to please an army man who is indifferent because he is drunk as hell,Negative,Negative
nm0628601_rm1462672128_1972-11-6_2007.jpg,A couple is hugging passionately at public because they show their love that way,Positive,Positive
nm0000201_rm126916864_1958-4-29_1999.jpg,One woman is sad and is crying and another tries to listen to her and comfort her,Negative,Negative
nm0000401_rm3854293760_1961-7-30_1986.jpg,Two men look gambling and ambitious because they have a bike race and nobody is going to give up,Positive,Positive
nm1822801_rm206412032_1992-6-12_2007.jpg,Kids are arguing on the party and others try to calm them and keep away from each other,Positive,Positive
nm0306201_rm3333784064_1973-4-28_2004.jpg,Two men are tired but continue running on the dirt because it is a matter of life and death,Negative,Negative
nm0001401_rm1008375808_1975-6-4_2003.jpg,A woman looks concentrated on her baby and feeds him gently and a man observes his family with love,Positive,Positive
nm0304801_rm313034496_1982-8-6_2009.jpg,A man looks cautious and suspicious to what he is told and a woman looks surprised and shocked,Negative,Negative
nm2520301_rm1674025216_1994-0-0_2007.jpg,Two children look aggressive and are going to fight and the crowd agitates them and makes bets,Negative,Negative
nm0000201_rm1195290624_1958-4-29_2002.jpg,Two women look troubled and tired and discuss their problems,Negative,Negative
nm0000301_rm18667008_1982-3-11_1991.jpg,A girl looks shy and uncertain but smiles and a man tries to teach her about art,Positive,Positive
nm0000201_rm627497216_1958-4-29_2013.jpg,Men look surprised and confused and a woman looks shocked and terrified because she have seen a living nightmare,Negative,Negative
nm0000401_rm3756955648_1961-7-30_2003.jpg,Men look cool and confident and a woman feels safe in their company and looks joyful,Positive,Positive
nm0132301_rm3844860416_1972-5-12_2014.jpg,Men look surprised and uncertain because a son of one of them is escaping the home and they don't know what to do,Neutral,Neutral
nm1927701_rm3140196864_1992-10-9_2005.jpg,A family sits at the reality show and looks confident and skeptical,Positive,Positive
nm0304801_rm1094958848_1982-8-6_2011.jpg,Men look stylish and confident and a woman tries to fit their company,Positive,Positive
nm0001101_rm863684608_1947-12-29_1982.jpg,People look cool and friendly because they know each other for a very long time and enjoy the atmosphere,Positive,Positive
nm0000401_rm1029408000_1961-7-30_1996.jpg,A man looks aggressive and bloodthirsty because he punches another man repeatedly and grins,Positive,Positive
nm0001401_rm3311767040_1975-6-4_2009.jpg,A man and a woman laughs because the woman is happy to see her idol,Positive,Positive
nm1091701_rm2960759040_1990-6-15_2007.jpg,"People look angry, irritated and stubborn because they are arguing and nobody listens to the common sense",Negative,Negative
nm0176801_rm1013681408_1983-8-2_2004.jpg,A man and two women try to look mysterious and cool because they pretend to be magicians,Positive,Positive
nm0070801_rm1541702912_1938-9-17_1975.jpg,A man looks funny and smiles and jokes and an old woman smiles widely because she is happy to spend time with good friends,Positive,Positive
nm0000101_rm2197521664_1952-7-1_1991.jpg,A family looks happy because they spent weekend together and visited many places and the daughter holds her teddy bear,Positive,Positive
nm0443601_rm1066186496_1944-9-1_2012.jpg,Two women look irritated and bored because they don't know what interesting they can do in the flat,Negative,Negative
nm0001101_rm2784212480_1947-12-29_1982.jpg,A woman looks shocked and excited because she has found a mysterious note in the bottle and a man is uncertain,Negative,Negative
nm0001601_rm2472122624_1954-8-30_1999.jpg,"A man looks aggressive and intimidates another man with a knife for money, and the man looks serious and is going to fight back",Negative,Negative
nm0001201_rm1410304_1945-2-9_1984.jpg,"An old couple looks tired and a woman also bored, she tries to entertain herself with a cigarette",Negative,Negative
nm0272401_rm781175808_1962-5-17_2014.jpg,Two men look happy and hug each other because they have a brotherhood spirit,Positive,Positive
nm0000101_rm4185109248_1952-7-1_1981.jpg,A man looks serious and somewhat dumb with a cigarette in the mouth and another man looks at him with disgust,Negative,Negative
nm0001301_rm2218364416_1935-4-21_1994.jpg,A man scolds younger man and the man looks guilty and scared because he understood the consequences of his own deeds,Negative,Negative
nm0000401_rm1911462144_1961-7-30_1996.jpg,Two workers are running away from the shooting action and look scared and put a lot of effort in running,Negative,Negative
nm0000401_rm1894684928_1961-7-30_1996.jpg,"Two men look confident, vile and aggressive because they have robbed a bank and now escaping",Negative,Negative
nm0407101_rm1064169728_1976-7-15_2014.jpg,A man is mocking someone and looks weird and his daughter looks at him uncertainly and confused,Negative,Negative
nm0000201_rm1999800832_1958-4-29_2009.jpg,"A woman looks sad and is going to cry because she farewells with her son, who is also sad",Negative,Negative
nm0306201_rm3571491584_1973-4-28_2011.jpg,A man is drunk and looks lusty and stupid and a maid offers him her services,Negative,Negative
nm0000401_rm2722138880_1961-7-30_2000.jpg,A policeman looks serious and calm and asks a woman for evidence she could possibly see and the woman looks baffled and confused,Negative,Negative
nm0175916_rm1183813376_1974-9-5_2009.jpg,The man is angry at the other man,Negative,Negative
nm0424216_rm1975173888_1971-3-11_2013.jpg,Two men are angry at somebody,Negative,Negative
nm0001616_rm2184943616_1974-12-29_2005.jpg,The woman is flirting with the man,Positive,Positive
nm0009716_rm2486470912_1971-11-27_2008.jpg,The man is arguing with the woman,Negative,Negative
nm5117316_rm3967985408_1984-0-0_2013.jpg,The man is flirting with the woman,Positive,Positive
nm0000216_rm3778776576_1947-7-30_1994.jpg,The group of people is laughing at something,Positive,Positive
nm1065316_rm1642510336_1973-8-27_2009.jpg,The man is worried about something,Negative,Negative
nm0641816_rm3169889280_1972-8-6_2012.jpg,The man is flirting with the woman,Positive,Positive
nm0005516_rm1956681984_1964-8-25_2008.jpg,The man is arguing with the other man,Negative,Negative
nm0001616_rm2641664256_1974-12-29_2003.jpg,Two men are having fun,Positive,Positive
nm0358316_rm3300586496_1971-3-10_2007.jpg,The man is hugging the other man,Positive,Positive
nm0641816_rm3982726144_1972-8-6_2008.jpg,The man and the woman are shocked by something,Negative,Negative
nm0450116_rm1869912320_1949-10-25_1996.jpg,The man is flirting with the woman,Positive,Positive
nm3668216_rm364769536_1979-10-20_2015.jpg,The woman is arguing with the other woman,Negative,Negative
nm0001416_rm3888630528_1959-3-23_2012.jpg,The woman is laughing at something,Positive,Positive
nm0515116_rm2848173824_1987-8-25_2007.jpg,The man is flirting with the woman,Positive,Positive
nm1366616_rm3784671232_1980-5-23_2010.jpg,The man is arguing with the other man,Negative,Negative
nm0175916_rm1718720768_1974-9-5_2002.jpg,The group of people is having fun,Positive,Positive
nm0925316_rm1714198528_1972-10-25_2000.jpg,The man is flirting with the woman,Positive,Positive
nm0515116_rm1504939520_1987-8-25_2007.jpg,The woman looks upset,Negative,Negative
nm0919616_rm3487948288_1987-7-25_2013.jpg,The man is flirting with the woman,Positive,Positive
nm2270016_rm169589248_1988-8-8_2011.jpg,The woman looks angry at somebody,Negative,Negative
nm1543216_rm3008333824_1977-11-25_2009.jpg,The man is flirting with the woman,Positive,Positive
nm0194516_rm3436547584_1977-5-20_2009.jpg,The man is worried about something,Negative,Negative
nm0001416_rm1870564096_1959-3-23_2009.jpg,The man is flirting with the woman,Positive,Positive
nm0322416_rm807197184_1992-5-20_2011.jpg,The man is worried about something,Negative,Negative
nm0005516_rm596701184_1964-8-25_2013.jpg,The man is worried about something,Negative,Negative
nm0376716_rm1285202176_1975-5-3_2007.jpg,The woman is flirting with the man,Positive,Positive
nm0005516_rm3784808704_1964-8-25_2006.jpg,The woman is laughing at the man,Positive,Positive
nm3299616_rm3648828416_1993-4-4_2012.jpg,The woman is hugging the man,Positive,Positive
nm0000216_rm3928067584_1947-7-30_1990.jpg,The man is trying to harm the other man,Negative,Negative
nm0001416_rm4819712_1959-3-23_2008.jpg,The woman is laughing at something,Positive,Positive
nm0515116_rm2030272768_1987-8-25_2007.jpg,The woman is kissing the other woman,Positive,Positive
nm0358316_rm1762178048_1971-3-10_2007.jpg,The woman looks angry at the man,Negative,Negative
nm0175916_rm156735488_1974-9-5_2007.jpg,The man is worried about something,Negative,Negative
nm0515116_rm2381876224_1987-8-25_2007.jpg,The man is arguing with the woman,Negative,Negative
nm1366616_rm1159842304_1980-5-23_2014.jpg,The man is trying to kill somebody,Negative,Negative
nm2028116_rm856012544_1995-3-9_2012.jpg,The woman is hugging the other woman,Positive,Positive
nm2251716_rm3498703360_1985-11-25_2013.jpg,The woman is crying,Negative,Negative
nm0358316_rm1485874688_1971-3-10_2007.jpg,The woman is hugging the man,Positive,Positive
nm0322416_rm2886912000_1992-5-20_2011.jpg,The man is shocked about something,Negative,Negative
nm1597316_rm3771446272_1983-5-6_2013.jpg,The man and the woman are trying to shoot somebody,Negative,Negative
nm1648016_rm2667088896_1976-9-14_2010.jpg,The man is arguing with the woman,Negative,Negative
nm0001416_rm429627648_1959-3-23_1999.jpg,The woman is flirting with the man,Positive,Positive
nm0515116_rm3509104640_1987-8-25_2008.jpg,The woman is arguing with the other woman,Negative,Negative
nm2628416_rm3596201984_1982-1-9_2011.jpg,The woman is laughing at something,Positive,Positive
nm0424216_rm3262951168_1971-3-11_2012.jpg,Two men are having fun,Positive,Positive
nm0001416_rm245995520_1959-3-23_2006.jpg,The woman is hugging the other woman,Positive,Positive
nm0217716_rm1464576000_1959-10-31_2013.jpg,The man is trying to harm the other man,Negative,Negative
nm0641816_rm3622409472_1972-8-6_2008.jpg,The man is trying to harm the other man,Negative,Negative
nm0607516_rm3540568832_1973-8-28_2014.jpg,The man is flirting with the woman,Positive,Positive
nm0331516_rm3837639936_1980-11-12_2011.jpg,The man is arguing with the other man,Negative,Negative
nm0424216_rm1580243712_1971-3-11_2005.jpg,The man looks angry,Negative,Negative
nm0331516_rm3753420288_1980-11-12_2012.jpg,The man looks upset,Negative,Negative
nm0358316_rm162701568_1971-3-10_2007.jpg,The man is looking angry at the other man,Negative,Negative
nm0000616_rm2875181568_1956-4-18_2010.jpg,Two men are trying to shoot somebody,Negative,Negative
nm1597316_rm323990528_1983-5-6_2013.jpg,The woman is laughing at something,Positive,Positive
nm0331516_rm3503144192_1980-11-12_2011.jpg,The man is trying to harm the other man,Negative,Negative
nm0515116_rm551262976_1987-8-25_2007.jpg,The group of people is having fun,Positive,Positive
nm0358316_rm1115463680_1971-3-10_2007.jpg,The man is flirting with the woman,Positive,Positive
nm0358316_rm69305856_1971-3-10_2007.jpg,The man is worried about something,Negative,Negative
nm0424216_rm3903228928_1971-3-11_2005.jpg,The man is trying to harm the other man,Negative,Negative
nm2652716_rm1188087040_1990-1-14_2014.jpg,The man and the woman are interrupted by something,Negative,Negative
nm1939016_rm701731840_1986-5-16_2007.jpg,The man is arguing with the other man,Negative,Negative
nm1648016_rm482839808_1976-9-14_2010.jpg,The man is laughing at something,Positive,Positive
nm0358316_rm4137405952_1971-3-10_2014.jpg,The man is laughing at something,Positive,Positive
nm0331516_rm4228103680_1980-11-12_2011.jpg,The man is arguing with the other man,Negative,Negative
nm0515116_rm1439808000_1987-8-25_2007.jpg,The man is flirting with the woman,Positive,Positive
nm0001616_rm2406783232_1974-12-29_2003.jpg,The man is hugging the woman,Positive,Positive
nm0358316_rm4226989568_1971-3-10_2007.jpg,The woman is flirting with the man,Positive,Positive
nm1543216_rm184137472_1977-11-25_2009.jpg,The woman is flirting with the other woman,Positive,Positive
nm0000216_rm3985807616_1947-7-30_1994.jpg,The man is scared by the child,Negative,Negative
nm0001616_rm1183037440_1974-12-29_2009.jpg,The man is trying to shoot somebody,Negative,Negative
nm0641816_rm1462874624_1972-8-6_2011.jpg,Two men are trying to shoot somebody,Negative,Negative
nm0575216_rm3363876608_1972-4-29_2013.jpg,The man is trying to shoot somebody,Negative,Negative
nm0000216_rm2879882496_1947-7-30_1979.jpg,The man is flirting with the woman,Positive,Positive
nm0001016_rm3377959424_1936-12-8_1989.jpg,The man is arguing with somebody,Negative,Negative
nm2652716_rm299888640_1990-1-14_2014.jpg,The man is flirting with the woman,Positive,Positive
nm3892016_rm577347584_1986-12-16_2013.jpg,The woman is protecting the scared child,Negative,Negative
nm0835916_rm1628016128_1961-2-20_1988.jpg,The man is hugging the woman,Positive,Positive
nm0641816_rm3716716800_1972-8-6_2006.jpg,Two men are shocked by something,Negative,Negative
nm0515116_rm3649605120_1987-8-25_2009.jpg,The woman is flirting with the man,Positive,Positive
nm0322416_rm858900480_1992-5-20_2011.jpg,The woman is kissing the man,Positive,Positive
nm0515116_rm3066277632_1987-8-25_2007.jpg,The woman is angry at the man,Negative,Negative
nm0163816_rm3396123136_1912-2-26_1988.jpg,The man is angry at the other man,Negative,Negative
nm0358316_rm641974016_1971-3-10_2011.jpg,The man and the woman are laughing at something,Positive,Positive
nm1143816_rm2958554368_1982-6-29_2015.jpg,The man and the woman are laughing at something,Positive,Positive
nm0001816_rm3541280512_1932-11-22_2013.jpg,The man is laughing at something,Positive,Positive
nm1939016_rm3436091648_1986-5-16_2007.jpg,The man is arguing with the woman,Negative,Negative
nm0000216_rm2802486784_1947-7-30_1990.jpg,The woman is flirting with the man,Positive,Positive
nm0515116_rm3693654016_1987-8-25_2008.jpg,The woman is curious about something,Positive,Positive
nm0000916_rm214010880_1964-3-11_2004.jpg,The man is worried about something,Negative,Negative
nm0515116_rm745192960_1987-8-25_2011.jpg,The woman is surprised by something,Positive,Positive
nm3221416_rm1444672768_1986-3-31_2012.jpg,The man is trying to harm somebody,Negative,Negative
nm0000216_rm3142749184_1947-7-30_2003.jpg,The man is trying to shoot somebody,Negative,Negative
nm0641816_rm3490427648_1972-8-6_2011.jpg,Two men are angry at somebody,Negative,Negative
nm0175916_rm3848977152_1974-9-5_2011.jpg,Two serious men are interrupted by something,Negative,Negative
nm1543216_rm3287200000_1977-11-25_2009.jpg,The man is flirting with the woman while dancing,Positive,Positive
nm0641816_rm1142526976_1972-8-6_2008.jpg,The happy man is listening to the woman,Positive,Positive
nm0358316_rm401639680_1971-3-10_2007.jpg,Two men are looking warned and serious,Negative,Negative
nm0000216_rm2369687040_1947-7-30_1996.jpg,The scared man is falling,Negative,Negative
nm0919616_rm515559936_1987-7-25_2011.jpg,The group of people is interrupted by something,Negative,Negative
nm0009716_rm1325580800_1971-11-27_2015.jpg,Two men are interrupted by something,Negative,Negative
nm0641816_rm1188035584_1972-8-6_2014.jpg,The man is worried by the phone call,Negative,Negative
nm0641816_rm4278956800_1972-8-6_2011.jpg,The man and the woman are curious about something,Positive,Positive
nm0358316_rm4072338432_1971-3-10_2007.jpg,Three men are trying to relax,Positive,Positive
nm3892016_rm108699904_1986-12-16_2013.jpg,The woman is hugging the man,Positive,Positive
nm0000216_rm3827358720_1947-7-30_2013.jpg,Two serious man are looking angrily at somebody,Negative,Negative
nm1648016_rm2971766528_1976-9-14_2010.jpg,Three men are arguing about something,Negative,Negative
nm0358316_rm2148245760_1971-3-10_2007.jpg,The man is flirting with the woman,Positive,Positive
nm0001416_rm2899810560_1959-3-23_2001.jpg,The woman looks scared by the man,Negative,Negative
nm0641816_rm3658199808_1972-8-6_2011.jpg,Two men are arguing about something,Negative,Negative
nm0515116_rm2069280512_1987-8-25_2012.jpg,The man is mocking the woman,Negative,Negative
nm0001416_rm132875520_1959-3-23_2005.jpg,The man is worried about something,Negative,Negative
nm0000216_rm1108654080_1947-7-30_1988.jpg,Two men are looking serious at each other,Negative,Negative
nm0000616_rm2019538944_1956-4-18_2008.jpg,The man is angry and mad at somebody,Negative,Negative
nm0515116_rm535003648_1987-8-25_2007.jpg,The woman looks worried,Negative,Negative
nm0515116_rm4033649408_1987-8-25_2007.jpg,The man is trying to kiss the woman,Positive,Positive
nm0000216_rm2559744256_1947-7-30_1994.jpg,The man is scared of the other man,Negative,Negative
nm1310016_rm1702738176_1975-5-13_2010.jpg,The man is arguing with the other man,Negative,Negative
